 11 7187.136300 7.136E-29 1.746E+00.08930.391 3598.51610.67-.007320          1 2 1          0 2 0  5  2  3        5  2  4      4442336032257122 7    11.0   11.0
 11 7187.205700 7.220E-25 9.381E+00.08030.412 2005.91660.69-.011480          1 1 1          0 1 0  4  3  2        4  3  1      4542236067257122 7     9.0    9.0
 11 7187.265100 2.290E-26 1.794E-04.08210.352  782.40980.61-.007660          1 0 1          0 0 0  6  4  2        7  2  5      4542236065287122 8    39.0   45.0
 11 7187.266300 6.157E-28 1.077E-03.08500.434 1819.33510.71-.003992          0 3 1          0 1 0  4  4  0        3  2  1      4742236033257122 7    27.0   21.0
 11 7187.495800 3.090E-27 4.690E-02.03740.250 2248.06320.41-.022260          1 0 1          0 0 0 12  5  8       13  3 11      444223606531712211    25.0   27.0
 11 7187.508774 2.437E-28 5.540E-04.08950.412 1821.59680.690.000355          0 6 0          0 1 0  3  0  3        4  1  4      3442434332257122 7    21.0   27.0
 11 7187.621800 4.992E-28 1.723E-02.08170.371 2282.58960.63-.011204          0 3 1          0 1 0  6  5  2        6  3  3      4442236033287122 8    13.0   13.0
 11 7188.089400 1.389E-29 1.239E+00.05400.298 3997.66480.510.000000         -2-2-2          0 1 0 10 -4 -4       10  8  3      1422234232917122 0    21.0   63.0
 11 7188.138800 3.590E-23 6.449E+00.05640.315 1255.91150.53-.012199          1 0 1          0 0 0  8  5  4        8  5  3      4556216018676224 6    17.0   17.0
 11 7188.309200 3.024E-26 1.493E-03.05720.352 1216.19440.61-.006520          2 0 0          0 0 0  8  5  4        7  6  1      4542236033287122 7    51.0   45.0
 11 7188.350100 1.276E-23 3.107E-01.04130.270 1045.05780.63-.011439          0 2 1          0 0 0  7  6  2        6  6  1      478521603382622234    45.0   39.0
 11 7188.352304 4.247E-24 3.103E-01.03960.371 1045.05830.63-.004420          0 2 1          0 0 0  7  6  1        6  6  0      4742234433297122 9    15.0   13.0
 11 7188.441400 3.650E-24 2.166E+01.10100.430 1618.55700.73-.006140          1 1 1          0 1 0  0  0  0        1  0  1      454523606725 322 7     3.0    9.0
 11 7188.563100 1.689E-28 7.441E-02.02620.208 3211.21130.35-.022360          1 0 1          0 0 0 15  5 11       16  3 14      444233603231712211    93.0   99.0
 11 7188.733000 2.268E-29 1.789E-03.03350.221 2631.28230.37-.005268          0 4 0          0 0 0 15  5 11       15  2 14      4442336032297122 9    31.0   31.0
 11 7188.776200 2.193E-27 5.120E-02.08710.391 2126.40760.67-.010320          0 1 2          0 1 0  4  2  2        5  3  3      4642236033257122 7     9.0   11.0
 11 7188.823300 7.772E-29 9.627E+00.09280.434 3890.82950.71-.005600          1 0 2          0 0 1  4  0  4        3  0  3      4442336032257122 7     9.0    7.0
 11 7188.984600 1.576E-28 4.766E-04.04670.265 2124.94990.44-.019488          1 2 0          0 0 0 11  7  4       12  4  9      444233603231712210    69.0   75.0
 11 7188.990300 1.977E-27 1.225E-04.06990.315 1080.38530.550.004932          0 4 0          0 0 0 10  5  5        9  2  8      4642236033287122 8    21.0   19.0
 11 7189.006900 8.480E-24 6.827E-01.08020.445 1360.23500.55-.010340          0 2 1          0 0 0 10  4  6        9  4  5      454623606725 322 7    63.0   57.0
 11 7189.125600 2.400E-24 1.596E-02.05200.404  488.13420.69-.013520          1 0 1          0 0 0  5  2  3        4  4  0      454523606730 32210    11.0    9.0
 11 7189.140900 2.857E-29 1.486E-04.08950.412 1817.45120.69-.003772          0 3 1          0 1 0  4  4  1        4  0  4      444233603230712210     9.0    9.0
 11 7189.187855 3.333E-24 1.333E+00.03980.352 1394.81410.61-.008540          0 0 2          0 0 0  7  6  2        7  7  1      3642234433297122 9    15.0   15.0
 11 7189.199800 9.992E-24 1.332E+00.04330.350 1394.81410.61-.011940          0 0 2          0 0 0  7  6  1        7  7  0      464423603328 322 8    45.0   45.0
 11 7189.231100 2.302E-25 1.331E+00.05800.265 2275.37190.44-.007480          1 0 1          0 0 0 12  5  7       12  5  8      4742236033297122 8    75.0   75.0
 11 7189.243900 1.029E-28 1.934E-03.05800.250 2533.79170.41-.002952          0 4 0          0 0 0 13  7  6       13  4  9      4442336032297122 9    81.0   81.0
 11 7189.344440 6.210E-22 1.691E+00.10010.490  142.27850.71-.003309          2 0 0          0 0 0  2  2  0        3  1  3      557621301882622234     5.0    7.0
